#	pubmedid	counts.ccgh	counts.acgh	counts.wes	counts.wgs	counts.ngs	counts.genomes	contact.name	contact.email	contact.affiliation	#provenance_id	status	#sample_types	note	progenetix_use	progenetix_curator
#	23457519	0	42	0	0	0	42	Shunichi Yoshioka		"Department of Molecular Pathology, Faculty of Medicine, Oita University"					yes	
#	33692831	0	0	0	0	0	0				tiruchirappalli::india	excluded [bioinformatics] 			yes	Michael Baudis
#	33406109	0	0	0	0	0	0				zurich::switzerland	excluded [text mining] 			yes	Michael Baudis
#	33637676	0	0	0	0	0	0				seoul::koreanrepublic	excluded [bioinformatics] 			yes	Michael Baudis
#	33262783	0	0	0	0	0	0				beijing::china	excluded [bioinformatics] 			yes	Michael Baudis
#	32512721	0	0	0	0	0	0				regensburg::germany	excluded [bioinformatics] 			yes	Michael Baudis
#	34272855	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	34054918	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	32239182	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	19455256	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	18562223	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	18586749	0	0	0	0	0	0				gainesville::unitedstates	excluded [Progenetix use search result] 			yes	Michael Baudis
#	18088415	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	16817944	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	16042799	0	0	0	0	0	0	Falk Schubert		Theoretical Bioinformatics, Deutsches Krebsforschungszentrum	heidelberg::germany	excluded [Progenetix use search result] 			yes	Michael Baudis
#	15934046	0	0	0	0	0	0	Turid Knutsen		Genetics Branch, Center for Cancer Research, National Cancer Institute, National Institutes of Health	bethesda::unitedstates	excluded [Progenetix use search result] 			yes	Michael Baudis
#	15910681	0	0	0	0	0	0	Bjoern Menten		Center for Medical Genetics, Ghent University Hospital	gent::belgium	excluded [Progenetix use search result] 			yes	Michael Baudis
#	19144156	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	15035667	0	0	0	0	0	0	Cathie Garnis		Cancer Genetics and Developmental Biology, British Columbia Cancer Research Centre	vancouver::canada	excluded [Progenetix use search result] 			yes	Michael Baudis
#	19087340	8	0	0	0	0	8	Franclim Ricardo Ribeiro		Department of Genetics, Portuguese Oncology Institute, Porto	porto::portugal	excluded [Progenetix use search result] 			yes	Michael Baudis
#	19528087	0	0	0	0	0	0				gainesville::unitedstates	excluded [Progenetix use search result] 			yes	Michael Baudis
#	19383377	0	0	0	0	0	0					excluded [Progenetix use search result] 			yes	Michael Baudis
#	16682279	0	0	0	0	0	0	Xin Mao		Skin Tumour Unit, St. John's Institute of Dermatology, St. Thomas Hospital, London	london::unitedkingdom	excluded [Progenetix use search result] 			yes	Michael Baudis
#	15993270	0	0	0	0	0	0	Xin Mao		Skin Tumour Unit, St. John's Institute of Dermatology, St. Thomas Hospital, London	london::unitedkingdom	excluded [Progenetix use search result] 			yes	Michael Baudis
#	25428357	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	24225322	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	27733115	0	0	0	0	0	0	Michael Baudis	contact@progenetix.org	University of Zurich and Swiss Institute of Bioinformatics	zurich::switzerland	excluded [arrayMap use search result] 			yes	Michael Baudis
#	34367618	0	0	0	0	0	0	David Salgado		Aix Marseille Univ, INSERM, Marseille	marseille::france	excluded [Progenetix use search result] 			yes	Michael Baudis
#	30705664	0	0	0	0	0	0	John S. Yu	john.yu@cshs.org	Neurosurgery Department, Cedars-Sinai Medical Center, Los Angeles	losangeles::unitedstates	excluded [Progenetix use search result] 			yes	Michael Baudis
#	30104415	0	9	0	0	0	9	Xia Wang	xia.wang@moffitt.org	H Lee Moffitt Cancer Center and Research Institute, Tampa, Florida	tampa::unitedstates				yes	Michael Baudis
#	29617727	0	0	0	0	0	0	Xiaochen Bo	boxc@bmi.ac.cn	Beijing Institute of Radiation Medicine	beijing::china	excluded [Progenetix use search result] 			yes	Michael Baudis
#	27185889	0	0	0	0	0	0	Haoyang Cai	haoyang.cai@scu.edu.cn	Center of Growth, Metabolism, and Aging, Key Laboratory of Bio-Resources and Eco-Environment, College of Life Sciences, Sichuan University	chengdu::china	excluded [Progenetix use search result] 			yes	Michael Baudis
#	26848772	0	0	0	0	0	0	Emanuela Felley-Bosco	emanuela.felley-bosco@usz.ch	Laboratory of Molecular Oncology, Clinic of Oncology, University Hospital Zürich	zurich::switzerland	excluded [Progenetix use search result] 			yes	Michael Baudis
#	25992885	0	4	0	0	0	4								yes		
